Id,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Component ID,Strongly-Connected ID
628,0.0,1.0,1.0,0.0,85,799
629,0.0,1.0,1.0,0.0,0,801
630,0.0,1.0,1.0,0.0,0,802
631,0.0,1.0,1.0,0.0,3,803
632,0.0,1.0,1.0,0.0,0,804
633,0.0,1.0,1.0,0.0,0,805
634,0.0,1.0,1.0,0.0,0,806
635,0.0,1.0,1.0,0.0,0,807
636,0.0,1.0,1.0,0.0,0,808
637,0.0,1.0,1.0,0.0,0,809
638,0.0,1.0,1.0,0.0,0,810
639,0.0,1.0,1.0,0.0,0,811
640,0.0,1.0,1.0,0.0,0,812
641,0.0,1.0,1.0,0.0,0,813
642,0.0,1.0,1.0,0.0,110,815
643,0.0,1.0,1.0,0.0,0,816
644,0.0,1.0,1.0,0.0,0,817
645,0.0,1.0,1.0,0.0,0,818
646,0.0,1.0,1.0,0.0,0,819
647,0.0,1.0,1.0,0.0,111,821
648,0.0,1.0,1.0,0.0,0,822
649,0.0,1.0,1.0,0.0,112,824
650,0.0,1.0,1.0,0.0,0,825
651,0.0,1.0,1.0,0.0,0,826
652,0.0,1.0,1.0,0.0,0,827
653,0.0,1.0,1.0,0.0,0,828
654,0.0,1.0,1.0,0.0,0,829
655,0.0,1.0,1.0,0.0,0,830
656,0.0,1.0,1.0,0.0,0,831
657,0.0,1.0,1.0,0.0,0,832
658,0.0,1.0,1.0,0.0,0,833
659,0.0,1.0,1.0,0.0,0,834
660,0.0,1.0,1.0,0.0,0,835
661,0.0,1.0,1.0,0.0,0,836
662,0.0,1.0,1.0,0.0,0,837
663,0.0,1.0,1.0,0.0,0,839
664,0.0,1.0,1.0,0.0,113,841
665,0.0,1.0,1.0,0.0,114,843
666,0.0,1.0,1.0,0.0,0,844
667,0.0,1.0,1.0,0.0,0,845
668,0.0,1.0,1.0,0.0,0,846
669,0.0,1.0,1.0,0.0,0,847
670,0.0,1.0,1.0,0.0,115,849
671,0.0,1.0,1.0,0.0,0,850
672,0.0,1.0,1.0,0.0,0,851
673,0.0,1.0,1.0,0.0,0,852
674,0.0,1.0,1.0,0.0,0,853
675,0.0,1.0,1.0,0.0,0,854
676,0.0,1.0,1.0,0.0,0,855
677,0.0,1.0,1.0,0.0,0,856
678,0.0,1.0,1.0,0.0,116,858
679,0.0,1.0,1.0,0.0,117,860
680,0.0,1.0,1.0,0.0,0,861
681,0.0,1.0,1.0,0.0,0,862
682,0.0,1.0,1.0,0.0,0,863
683,0.0,1.0,1.0,0.0,0,864
684,0.0,1.0,1.0,0.0,118,866
685,0.0,1.0,1.0,0.0,119,868
686,0.0,1.0,1.0,0.0,120,870
687,0.0,1.0,1.0,0.0,0,871
688,0.0,1.0,1.0,0.0,0,872
689,0.0,1.0,1.0,0.0,0,874
690,0.0,1.0,1.0,0.0,0,875
691,0.0,1.0,1.0,0.0,52,876
692,0.0,1.0,1.0,0.0,0,877
693,0.0,1.0,1.0,0.0,91,878
694,0.0,1.0,1.0,0.0,20,879
695,0.0,1.0,1.0,0.0,35,880
696,0.0,1.0,1.0,0.0,0,881
697,0.0,1.0,1.0,0.0,0,882
698,0.0,1.0,1.0,0.0,0,883
699,0.0,1.0,1.0,0.0,0,884
700,0.0,1.0,1.0,0.0,0,885
701,0.0,1.0,1.0,0.0,0,886
702,0.0,1.0,1.0,0.0,0,887
703,0.0,1.0,1.0,0.0,0,888
704,0.0,1.0,1.0,0.0,0,889
705,0.0,1.0,1.0,0.0,0,890
706,0.0,1.0,1.0,0.0,0,891
707,0.0,1.0,1.0,0.0,0,892
708,0.0,1.0,1.0,0.0,121,894
709,0.0,1.0,1.0,0.0,0,895
710,0.0,1.0,1.0,0.0,0,896
711,0.0,1.0,1.0,0.0,0,897
712,0.0,1.0,1.0,0.0,0,898
713,0.0,1.0,1.0,0.0,0,899
714,0.0,1.0,1.0,0.0,0,900
715,0.0,1.0,1.0,0.0,0,901
716,0.0,1.0,1.0,0.0,0,902
717,0.0,1.0,1.0,0.0,0,903
718,0.0,1.0,1.0,0.0,0,904
719,0.0,1.0,1.0,0.0,0,905
720,0.0,1.0,1.0,0.0,0,907
721,0.0,1.0,1.0,0.0,0,908
722,0.0,1.0,1.0,0.0,122,910
723,0.0,1.0,1.0,0.0,88,911
724,0.0,1.0,1.0,0.0,0,912
725,0.0,1.0,1.0,0.0,0,913
726,0.0,1.0,1.0,0.0,0,915
727,0.0,1.0,1.0,0.0,0,916
728,0.0,1.0,1.0,0.0,0,917
729,0.0,1.0,1.0,0.0,0,918
730,0.0,1.0,1.0,0.0,0,919
731,0.0,1.0,1.0,0.0,0,920
732,0.0,1.0,1.0,0.0,0,921
733,0.0,1.0,1.0,0.0,0,922
734,0.0,1.0,1.0,0.0,0,923
735,0.0,1.0,1.0,0.0,0,924
736,0.0,1.0,1.0,0.0,0,925
737,0.0,1.0,1.0,0.0,88,926
738,0.0,1.0,1.0,0.0,0,927
739,0.0,1.0,1.0,0.0,0,928
740,0.0,1.0,1.0,0.0,0,929
741,0.0,1.0,1.0,0.0,0,930
742,0.0,1.0,1.0,0.0,0,931
743,0.0,1.0,1.0,0.0,0,932
744,0.0,1.0,1.0,0.0,0,933
745,0.0,1.0,1.0,0.0,26,934
746,0.0,1.0,1.0,0.0,0,935
747,0.0,1.0,1.0,0.0,0,936
748,0.0,1.0,1.0,0.0,0,937
749,0.0,1.0,1.0,0.0,0,938
750,0.0,1.0,1.0,0.0,123,940
751,0.0,1.0,1.0,0.0,0,942
752,0.0,1.0,1.0,0.0,0,943
753,0.0,1.0,1.0,0.0,0,944
754,0.0,1.0,1.0,0.0,0,945
755,0.0,1.0,1.0,0.0,0,946
756,0.0,1.0,1.0,0.0,0,947
757,0.0,1.0,1.0,0.0,0,948
758,0.0,1.0,1.0,0.0,0,949
759,0.0,1.0,1.0,0.0,0,950
760,0.0,1.0,1.0,0.0,0,951
761,0.0,1.0,1.0,0.0,0,952
762,0.0,1.0,1.0,0.0,0,953
763,0.0,1.0,1.0,0.0,0,954
764,0.0,1.0,1.0,0.0,0,955
765,0.0,1.0,1.0,0.0,0,956
766,0.0,1.0,1.0,0.0,0,957
767,0.0,1.0,1.0,0.0,124,959
768,0.0,1.0,1.0,0.0,0,960
769,0.0,1.0,1.0,0.0,0,961
770,0.0,1.0,1.0,0.0,0,962
771,0.0,1.0,1.0,0.0,0,963
772,0.0,1.0,1.0,0.0,0,964
773,0.0,1.0,1.0,0.0,0,965
774,0.0,1.0,1.0,0.0,0,966
775,0.0,1.0,1.0,0.0,0,967
776,0.0,1.0,1.0,0.0,0,969
777,0.0,1.0,1.0,0.0,0,970
778,0.0,1.0,1.0,0.0,0,971
779,0.0,1.0,1.0,0.0,0,972
780,0.0,1.0,1.0,0.0,0,973
781,0.0,1.0,1.0,0.0,0,974
782,0.0,1.0,1.0,0.0,0,975
783,0.0,1.0,1.0,0.0,0,976
784,0.0,1.0,1.0,0.0,0,977
785,0.0,1.0,1.0,0.0,0,978
786,0.0,1.0,1.0,0.0,0,979
787,0.0,1.0,1.0,0.0,0,980
788,0.0,1.0,1.0,0.0,0,981
789,0.0,1.0,1.0,0.0,0,982
790,0.0,1.0,1.0,0.0,0,983
791,0.0,1.0,1.0,0.0,0,984
792,0.0,1.0,1.0,0.0,9,985
793,0.0,1.0,1.0,0.0,0,986
794,0.0,1.0,1.0,0.0,0,987
795,0.0,1.0,1.0,0.0,125,989
796,0.0,1.0,1.0,0.0,0,990
797,0.0,1.0,1.0,0.0,121,991
798,0.0,1.0,1.0,0.0,0,992
799,0.0,1.0,1.0,0.0,0,993
800,0.0,1.0,1.0,0.0,0,994
801,0.0,1.0,1.0,0.0,0,995
802,0.0,1.0,1.0,0.0,0,996
803,0.0,1.0,1.0,0.0,0,997
804,0.0,1.0,1.0,0.0,0,998
805,0.0,1.0,1.0,0.0,0,999
806,0.0,1.0,1.0,0.0,0,1000
807,0.0,1.0,1.0,0.0,0,1001
808,0.0,1.0,1.0,0.0,0,1002
809,0.0,1.0,1.0,0.0,0,1003
810,0.0,1.0,1.0,0.0,0,1004
811,0.0,1.0,1.0,0.0,0,1005
812,0.0,1.0,1.0,0.0,0,1006
813,0.0,1.0,1.0,0.0,126,1008
814,0.0,1.0,1.0,0.0,0,1009
815,0.0,1.0,1.0,0.0,0,1011
816,0.0,1.0,1.0,0.0,0,1012
817,0.0,1.0,1.0,0.0,0,1013
818,0.0,1.0,1.0,0.0,0,1014
819,0.0,1.0,1.0,0.0,0,1015
820,0.0,1.0,1.0,0.0,0,1016
821,0.0,1.0,1.0,0.0,0,1017
822,0.0,1.0,1.0,0.0,127,1019
823,0.0,1.0,1.0,0.0,0,1020
824,0.0,1.0,1.0,0.0,0,1021
825,0.0,1.0,1.0,0.0,0,1022
826,0.0,1.0,1.0,0.0,0,1023
827,0.0,1.0,1.0,0.0,0,1024
828,0.0,1.0,1.0,0.0,0,1025
829,0.0,1.0,1.0,0.0,0,1026
830,0.0,1.0,1.0,0.0,0,1027
831,0.0,1.0,1.0,0.0,0,1028
832,0.0,1.0,1.0,0.0,0,1029
833,0.0,1.0,1.0,0.0,0,1030
834,0.0,1.0,1.0,0.0,0,1031
835,0.0,1.0,1.0,0.0,0,1032
836,0.0,1.0,1.0,0.0,0,1033
837,0.0,1.0,1.0,0.0,0,1034
838,0.0,1.0,1.0,0.0,0,1035
839,0.0,1.0,1.0,0.0,0,1036
840,0.0,1.0,1.0,0.0,0,1037
841,0.0,1.0,1.0,0.0,0,1038
842,0.0,1.0,1.0,0.0,0,1039
843,0.0,1.0,1.0,0.0,0,1040
844,0.0,1.0,1.0,0.0,0,1041
845,0.0,1.0,1.0,0.0,0,1042
846,0.0,1.0,1.0,0.0,0,1043
847,0.0,1.0,1.0,0.0,0,1044
848,0.0,1.0,1.0,0.0,0,1045
849,0.0,1.0,1.0,0.0,0,1046
850,0.0,1.0,1.0,0.0,0,1047
851,0.0,1.0,1.0,0.0,0,1048
852,0.0,1.0,1.0,0.0,0,1049
853,0.0,1.0,1.0,0.0,0,1050
854,0.0,1.0,1.0,0.0,0,1051
855,0.0,1.0,1.0,0.0,0,1052
856,0.0,1.0,1.0,0.0,9,1053
857,0.0,1.0,1.0,0.0,0,1054
858,0.0,1.0,1.0,0.0,0,1055
859,0.0,1.0,1.0,0.0,0,1056
860,0.0,1.0,1.0,0.0,0,1057
861,0.0,1.0,1.0,0.0,0,1058
862,0.0,1.0,1.0,0.0,0,1059
863,0.0,1.0,1.0,0.0,0,1060
864,0.0,1.0,1.0,0.0,0,1061
865,0.0,1.0,1.0,0.0,0,1063
866,0.0,1.0,1.0,0.0,31,1064
867,0.0,1.0,1.0,0.0,0,1065
868,0.0,1.0,1.0,0.0,0,1066
869,0.0,1.0,1.0,0.0,0,1067
870,0.0,1.0,1.0,0.0,0,1068
871,0.0,1.0,1.0,0.0,128,1070
872,0.0,1.0,1.0,0.0,0,1071
873,0.0,1.0,1.0,0.0,129,1073
874,0.0,1.0,1.0,0.0,0,1074
875,0.0,1.0,1.0,0.0,0,1075
876,0.0,1.0,1.0,0.0,0,1076
877,0.0,1.0,1.0,0.0,0,1077
878,0.0,1.0,1.0,0.0,0,1078
879,0.0,1.0,1.0,0.0,52,1079
880,0.0,1.0,1.0,0.0,0,1080
881,0.0,1.0,1.0,0.0,0,1081
882,0.0,1.0,1.0,0.0,130,1083
883,0.0,1.0,1.0,0.0,0,1084
884,0.0,1.0,1.0,0.0,0,1085
885,0.0,1.0,1.0,0.0,0,1086
886,0.0,1.0,1.0,0.0,0,1087
887,0.0,1.0,1.0,0.0,0,1088
888,0.0,1.0,1.0,0.0,0,1089
889,0.0,1.0,1.0,0.0,0,1090
890,0.0,1.0,1.0,0.0,0,1091
891,0.0,1.0,1.0,0.0,0,1092
892,0.0,1.0,1.0,0.0,0,1093
893,0.0,1.0,1.0,0.0,0,1094
894,0.0,1.0,1.0,0.0,0,1095
895,0.0,1.0,1.0,0.0,131,1097
896,0.0,1.0,1.0,0.0,0,1098
897,0.0,1.0,1.0,0.0,0,1099
898,0.0,1.0,1.0,0.0,0,1100
899,0.0,1.0,1.0,0.0,132,1102
900,0.0,1.0,1.0,0.0,0,1103
901,0.0,1.0,1.0,0.0,133,1105
902,0.0,1.0,1.0,0.0,0,1106
903,0.0,1.0,1.0,0.0,0,1107
904,0.0,1.0,1.0,0.0,0,1108
905,0.0,1.0,1.0,0.0,0,1109
906,0.0,1.0,1.0,0.0,0,1110
907,0.0,1.0,1.0,0.0,0,1112
908,0.0,1.0,1.0,0.0,0,1113
909,0.0,1.0,1.0,0.0,0,1114
910,0.0,1.0,1.0,0.0,0,1115
911,0.0,1.0,1.0,0.0,0,1116
912,0.0,1.0,1.0,0.0,8,1117
913,0.0,1.0,1.0,0.0,0,1118
914,0.0,1.0,1.0,0.0,134,1120
915,0.0,1.0,1.0,0.0,0,1121
916,0.0,1.0,1.0,0.0,128,1122
917,0.0,1.0,1.0,0.0,0,1123
918,0.0,1.0,1.0,0.0,0,1124
919,0.0,1.0,1.0,0.0,0,1125
920,0.0,1.0,1.0,0.0,0,1126
921,0.0,1.0,1.0,0.0,0,1127
922,0.0,1.0,1.0,0.0,0,1128
923,0.0,1.0,1.0,0.0,0,1129
924,0.0,1.0,1.0,0.0,0,1130
925,0.0,1.0,1.0,0.0,0,1131
926,0.0,1.0,1.0,0.0,0,1132
927,0.0,1.0,1.0,0.0,0,1133
928,0.0,1.0,1.0,0.0,0,1134
929,0.0,1.0,1.0,0.0,85,1135
930,0.0,1.0,1.0,0.0,0,1136
931,0.0,1.0,1.0,0.0,0,1137
932,0.0,1.0,1.0,0.0,0,1138
933,0.0,1.0,1.0,0.0,0,1139
934,0.0,1.0,1.0,0.0,14,1140
935,0.0,1.0,1.0,0.0,0,1141
936,0.0,1.0,1.0,0.0,0,1142
937,0.0,1.0,1.0,0.0,0,1143
938,0.0,1.0,1.0,0.0,0,1144
939,0.0,1.0,1.0,0.0,0,1145
940,0.0,1.0,1.0,0.0,0,1146
941,0.0,1.0,1.0,0.0,0,1147
942,0.0,1.0,1.0,0.0,0,1148
943,0.0,1.0,1.0,0.0,0,1149
944,0.0,1.0,1.0,0.0,0,1150
945,0.0,1.0,1.0,0.0,0,1151
946,0.0,1.0,1.0,0.0,0,1152
947,0.0,1.0,1.0,0.0,0,1153
948,0.0,1.0,1.0,0.0,0,1154
949,0.0,1.0,1.0,0.0,0,1155
950,0.0,1.0,1.0,0.0,0,1156
951,0.0,1.0,1.0,0.0,0,1157
952,0.0,1.0,1.0,0.0,0,1158
953,0.0,1.0,1.0,0.0,135,1160
954,0.0,1.0,1.0,0.0,0,1161
955,0.0,1.0,1.0,0.0,0,1162
956,0.0,1.0,1.0,0.0,136,1164
957,0.0,1.0,1.0,0.0,0,1165
958,0.0,1.0,1.0,0.0,0,1167
959,0.0,1.0,1.0,0.0,0,1168
960,0.0,1.0,1.0,0.0,0,1169
961,0.0,1.0,1.0,0.0,137,1171
962,0.0,1.0,1.0,0.0,0,1172
963,0.0,1.0,1.0,0.0,0,1173
964,0.0,1.0,1.0,0.0,0,1174
965,0.0,1.0,1.0,0.0,138,1176
966,0.0,1.0,1.0,0.0,0,1177
967,0.0,1.0,1.0,0.0,35,1178
968,0.0,1.0,1.0,0.0,0,1179
969,0.0,1.0,1.0,0.0,139,1181
970,0.0,1.0,1.0,0.0,0,1182
971,0.0,1.0,1.0,0.0,0,1183
972,0.0,1.0,1.0,0.0,140,1185
973,0.0,1.0,1.0,0.0,0,1186
974,0.0,1.0,1.0,0.0,0,1187
975,0.0,1.0,1.0,0.0,0,1189
976,0.0,1.0,1.0,0.0,0,1190
977,0.0,1.0,1.0,0.0,34,1191
978,0.0,1.0,1.0,0.0,0,1192
979,0.0,1.0,1.0,0.0,0,1193
980,0.0,1.0,1.0,0.0,0,1194
981,0.0,1.0,1.0,0.0,0,1195
982,0.0,1.0,1.0,0.0,124,1196
983,0.0,1.0,1.0,0.0,0,1197
984,0.0,1.0,1.0,0.0,0,1198
985,0.0,1.0,1.0,0.0,0,1199
986,0.0,1.0,1.0,0.0,141,1201
987,0.0,1.0,1.0,0.0,0,1202
988,0.0,1.0,1.0,0.0,0,1203
989,0.0,1.0,1.0,0.0,0,1204
990,0.0,1.0,1.0,0.0,0,1205
991,0.0,1.0,1.0,0.0,0,1206
992,0.0,1.0,1.0,0.0,0,1207
993,0.0,1.0,1.0,0.0,0,1208
994,0.0,1.0,1.0,0.0,0,1209
995,0.0,1.0,1.0,0.0,0,1210
996,0.0,1.0,1.0,0.0,0,1211
997,0.0,1.0,1.0,0.0,0,1212
998,0.0,1.0,1.0,0.0,0,1213
999,0.0,1.0,1.0,0.0,8,1214
1000,0.0,1.0,1.0,0.0,0,1215
1001,0.0,1.0,1.0,0.0,142,1217
1002,0.0,1.0,1.0,0.0,85,1218
1003,0.0,1.0,1.0,0.0,0,1219
1004,0.0,1.0,1.0,0.0,143,1221
1005,0.0,1.0,1.0,0.0,0,1222
1006,0.0,1.0,1.0,0.0,0,1223
1007,0.0,1.0,1.0,0.0,0,1224
1008,0.0,1.0,1.0,0.0,0,1225
1009,0.0,1.0,1.0,0.0,0,1226
1010,0.0,1.0,1.0,0.0,0,1228
1011,0.0,1.0,1.0,0.0,0,1229
1012,0.0,1.0,1.0,0.0,0,1230
1013,0.0,1.0,1.0,0.0,0,1231
1014,0.0,1.0,1.0,0.0,0,1232
1015,0.0,1.0,1.0,0.0,0,1233
1016,0.0,1.0,1.0,0.0,0,1234
1017,0.0,1.0,1.0,0.0,0,1235
1018,0.0,1.0,1.0,0.0,0,1236
1019,0.0,1.0,1.0,0.0,0,1237
1020,0.0,1.0,1.0,0.0,0,1238
1021,0.0,1.0,1.0,0.0,0,1239
1022,0.0,1.0,1.0,0.0,0,1240
1023,0.0,1.0,1.0,0.0,0,1241
1024,0.0,1.0,1.0,0.0,144,1243
1025,0.0,1.0,1.0,0.0,0,1244
1026,0.0,1.0,1.0,0.0,0,1245
1027,0.0,1.0,1.0,0.0,145,1247
1028,0.0,1.0,1.0,0.0,0,1248
1029,0.0,1.0,1.0,0.0,0,1249
1030,0.0,1.0,1.0,0.0,0,1250
1031,0.0,1.0,1.0,0.0,30,1251
1032,0.0,1.0,1.0,0.0,146,1253
1033,0.0,1.0,1.0,0.0,0,1254
1034,0.0,1.0,1.0,0.0,0,1255
1035,0.0,1.0,1.0,0.0,0,1256
1036,0.0,1.0,1.0,0.0,16,1257
1037,0.0,1.0,1.0,0.0,0,1258
1038,0.0,1.0,1.0,0.0,26,1259
1039,0.0,1.0,1.0,0.0,0,1260
1040,0.0,1.0,1.0,0.0,0,1261
1041,0.0,1.0,1.0,0.0,0,1263
1042,0.0,1.0,1.0,0.0,0,1265
1043,0.0,1.0,1.0,0.0,0,1266
1044,0.0,1.0,1.0,0.0,0,1268
1045,0.0,1.0,1.0,0.0,0,1269
1046,0.0,1.0,1.0,0.0,0,1270
1047,0.0,1.0,1.0,0.0,0,1271
1048,0.0,1.0,1.0,0.0,0,1272
1049,0.0,1.0,1.0,0.0,0,1273
1050,0.0,1.0,1.0,0.0,0,1274
1051,0.0,1.0,1.0,0.0,0,1275
1052,0.0,1.0,1.0,0.0,0,1276
1053,0.0,1.0,1.0,0.0,1,1277
1054,0.0,1.0,1.0,0.0,0,1278
1055,0.0,1.0,1.0,0.0,0,1279
1056,0.0,1.0,1.0,0.0,0,1280
1057,0.0,1.0,1.0,0.0,0,1281
1058,0.0,1.0,1.0,0.0,0,1282
1059,0.0,1.0,1.0,0.0,0,1283
1060,0.0,1.0,1.0,0.0,0,1284
1061,0.0,1.0,1.0,0.0,0,1285
1062,0.0,1.0,1.0,0.0,0,1286
1063,0.0,1.0,1.0,0.0,0,1287
1064,0.0,1.0,1.0,0.0,0,1288
1065,0.0,1.0,1.0,0.0,0,1289
1066,0.0,1.0,1.0,0.0,0,1290
1067,0.0,1.0,1.0,0.0,121,1292
1068,0.0,1.0,1.0,0.0,52,1293
1069,0.0,1.0,1.0,0.0,0,1294
1070,0.0,1.0,1.0,0.0,0,1295
1071,0.0,1.0,1.0,0.0,0,1296
1072,0.0,1.0,1.0,0.0,0,1297
1073,0.0,1.0,1.0,0.0,0,1298
1074,0.0,1.0,1.0,0.0,109,1299
1075,0.0,1.0,1.0,0.0,0,1300
1076,0.0,1.0,1.0,0.0,7,1301
1077,0.0,1.0,1.0,0.0,0,1302
1078,0.0,1.0,1.0,0.0,147,1304
1079,0.0,1.0,1.0,0.0,0,1305
1080,0.0,1.0,1.0,0.0,0,1307
1081,0.0,1.0,1.0,0.0,0,1308
1082,0.0,1.0,1.0,0.0,0,1309
1083,0.0,1.0,1.0,0.0,148,1311
1084,0.0,1.0,1.0,0.0,0,1312
1085,0.0,1.0,1.0,0.0,0,1313
1086,0.0,1.0,1.0,0.0,0,1314
1087,0.0,1.0,1.0,0.0,0,1315
1088,0.0,1.0,1.0,0.0,0,1316
1089,0.0,1.0,1.0,0.0,121,1317
1090,0.0,1.0,1.0,0.0,0,1318
1091,0.0,1.0,1.0,0.0,0,1319
1092,0.0,1.0,1.0,0.0,0,1320
1093,0.0,1.0,1.0,0.0,0,1321
1094,0.0,1.0,1.0,0.0,0,1322
1095,0.0,1.0,1.0,0.0,0,1323
1096,0.0,1.0,1.0,0.0,0,1324
1097,0.0,1.0,1.0,0.0,0,1325
1098,0.0,1.0,1.0,0.0,0,1326
1099,0.0,1.0,1.0,0.0,0,1327
1100,0.0,1.0,1.0,0.0,8,1328
1101,0.0,1.0,1.0,0.0,0,1329
1102,0.0,1.0,1.0,0.0,8,1330
1103,0.0,1.0,1.0,0.0,0,1331
1104,0.0,1.0,1.0,0.0,0,1332
1105,0.0,1.0,1.0,0.0,0,1333
1106,0.0,1.0,1.0,0.0,0,1334
1107,0.0,1.0,1.0,0.0,0,1335
1108,0.0,1.0,1.0,0.0,0,1336
1109,0.0,1.0,1.0,0.0,0,1337
1110,0.0,1.0,1.0,0.0,0,1338
1111,0.0,1.0,1.0,0.0,0,1339
1112,0.0,1.0,1.0,0.0,0,1340
1113,0.0,1.0,1.0,0.0,0,1341
1114,0.0,1.0,1.0,0.0,11,1342
1115,0.0,1.0,1.0,0.0,0,1343
1116,0.0,1.0,1.0,0.0,16,1344
1117,0.0,1.0,1.0,0.0,0,1345
1118,0.0,1.0,1.0,0.0,149,1347
1119,0.0,1.0,1.0,0.0,0,1348
1120,0.0,1.0,1.0,0.0,0,1349
1121,0.0,1.0,1.0,0.0,0,1350
1122,0.0,1.0,1.0,0.0,150,1352
1123,0.0,1.0,1.0,0.0,0,1353
1124,0.0,1.0,1.0,0.0,0,1354
1125,0.0,1.0,1.0,0.0,0,1355
1126,0.0,1.0,1.0,0.0,0,1356
1127,0.0,1.0,1.0,0.0,0,1357
1128,0.0,1.0,1.0,0.0,0,1358
1129,0.0,1.0,1.0,0.0,0,1359
1130,0.0,1.0,1.0,0.0,0,1360
1131,0.0,1.0,1.0,0.0,0,1361
1132,0.0,1.0,1.0,0.0,0,1362
1133,0.0,1.0,1.0,0.0,13,1363
1134,0.0,1.0,1.0,0.0,0,1364
1135,0.0,1.0,1.0,0.0,0,1365
1136,0.0,1.0,1.0,0.0,0,1366
1137,0.0,1.0,1.0,0.0,0,1367
1138,0.0,1.0,1.0,0.0,0,1368
1139,0.0,1.0,1.0,0.0,151,1370
1140,0.0,1.0,1.0,0.0,0,1371
1141,0.0,1.0,1.0,0.0,0,1372
1142,0.0,1.0,1.0,0.0,23,1373
1143,0.0,1.0,1.0,0.0,0,1374
1144,0.0,1.0,1.0,0.0,0,1376
1145,0.0,1.0,1.0,0.0,0,1377
1146,0.0,1.0,1.0,0.0,152,1379
1147,0.0,1.0,1.0,0.0,0,1380
1148,0.0,1.0,1.0,0.0,0,1381
1149,0.0,1.0,1.0,0.0,153,1383
1150,0.0,1.0,1.0,0.0,0,1384
1151,0.0,1.0,1.0,0.0,0,1385
1152,0.0,1.0,1.0,0.0,0,1386
1153,0.0,1.0,1.0,0.0,154,1388
1154,0.0,1.0,1.0,0.0,0,1389
1155,0.0,1.0,1.0,0.0,0,1390
1156,0.0,1.0,1.0,0.0,0,1391
1157,0.0,1.0,1.0,0.0,0,1392
1158,0.0,1.0,1.0,0.0,0,1393
1159,0.0,1.0,1.0,0.0,0,1394
1160,0.0,1.0,1.0,0.0,155,1396
1161,0.0,1.0,1.0,0.0,0,1397
1162,0.0,1.0,1.0,0.0,0,1398
1163,0.0,1.0,1.0,0.0,156,1400
1164,0.0,1.0,1.0,0.0,52,1401
1165,0.0,1.0,1.0,0.0,0,1402
1166,0.0,1.0,1.0,0.0,0,1403
1167,0.0,1.0,1.0,0.0,0,1404
1168,0.0,1.0,1.0,0.0,0,1405
1169,0.0,1.0,1.0,0.0,0,1406
1170,0.0,1.0,1.0,0.0,0,1408
1171,0.0,1.0,1.0,0.0,0,1409
1172,0.0,1.0,1.0,0.0,0,1410
1173,0.0,1.0,1.0,0.0,157,1412
1174,0.0,1.0,1.0,0.0,0,1413
1175,0.0,1.0,1.0,0.0,0,1414
1176,0.0,1.0,1.0,0.0,0,1415
1177,0.0,1.0,1.0,0.0,0,1416
1178,0.0,1.0,1.0,0.0,0,1417
1179,0.0,1.0,1.0,0.0,0,1418
1180,0.0,1.0,1.0,0.0,158,1420
1181,0.0,1.0,1.0,0.0,0,1421
1182,0.0,1.0,1.0,0.0,0,1422
1183,0.0,1.0,1.0,0.0,127,1423
1184,0.0,1.0,1.0,0.0,0,1424
1185,0.0,1.0,1.0,0.0,0,1425
1186,0.0,1.0,1.0,0.0,0,1426
1187,0.0,1.0,1.0,0.0,0,1427
1188,0.0,1.0,1.0,0.0,0,1428
1189,0.0,1.0,1.0,0.0,0,1429
1190,0.0,1.0,1.0,0.0,0,1430
1191,0.0,1.0,1.0,0.0,0,1431
1192,0.0,1.0,1.0,0.0,0,1432
1193,0.0,1.0,1.0,0.0,0,1433
1194,0.0,1.0,1.0,0.0,0,1434
1195,0.0,1.0,1.0,0.0,8,1435
1196,0.0,1.0,1.0,0.0,8,1436
1197,0.0,1.0,1.0,0.0,0,1437
1198,0.0,1.0,1.0,0.0,0,1438
1199,0.0,1.0,1.0,0.0,0,1439
1200,0.0,1.0,1.0,0.0,0,1440
1201,0.0,1.0,1.0,0.0,0,1441
1202,0.0,1.0,1.0,0.0,0,1442
1203,0.0,1.0,1.0,0.0,0,1443
1204,0.0,1.0,1.0,0.0,0,1444
1205,0.0,1.0,1.0,0.0,0,1445
1206,0.0,1.0,1.0,0.0,0,1446
1207,0.0,1.0,1.0,0.0,127,1447
1208,0.0,1.0,1.0,0.0,0,1448
1209,0.0,1.0,1.0,0.0,0,1449
1210,0.0,1.0,1.0,0.0,0,1450
1211,0.0,1.0,1.0,0.0,0,1451
1212,0.0,1.0,1.0,0.0,85,1452
1213,0.0,1.0,1.0,0.0,0,1453
1214,0.0,1.0,1.0,0.0,0,1454
1215,0.0,1.0,1.0,0.0,0,1455
1216,0.0,1.0,1.0,0.0,0,1456
1217,0.0,1.0,1.0,0.0,0,1457
1218,0.0,1.0,1.0,0.0,0,1459
1219,0.0,1.0,1.0,0.0,0,1460
1220,0.0,1.0,1.0,0.0,0,1461
1221,0.0,1.0,1.0,0.0,0,1462
1222,0.0,1.0,1.0,0.0,124,1463
1223,0.0,1.0,1.0,0.0,0,1464
1224,0.0,1.0,1.0,0.0,159,1466
1225,0.0,1.0,1.0,0.0,0,1467
1226,0.0,1.0,1.0,0.0,0,1468
1227,0.0,1.0,1.0,0.0,0,1469
1228,0.0,1.0,1.0,0.0,0,1470
1229,0.0,1.0,1.0,0.0,0,1471
1230,0.0,1.0,1.0,0.0,0,1472
